Filename,Label,Area,No. of peaks,Length
COR_12_21_Hos,0,8743.0,9,62.0
COR_12_21_Hos,0,8849.5,8,65.0
COR_12_21_Hos,0,17669.0,7,69.0
COR_12_21_Hos,0,22101.0,6,84.0
COR_12_21_Hos,0,30068.0,7,90.0
COR_12_21_Hos,0,18471.5,7,93.0
COR_12_21_Hos,0,8191.5,4,105.0
COR_12_21_Hos,0,42902.5,6,110.0
COR_12_21_Hos,0,133279.5,8,119.0
COR_12_21_Hos,0,11454.0,8,127.0
COR_12_21_Hos,0,10399.5,5,133.0
COR_12_21_Hos,0,3707.0,1,164.0
COR_12_21_Hos,0,4207.5,6,173.0
COR_12_21_Hos,0,5773.0,6,174.0
COR_12_21_Hos,0,4872.5,2,192.0
COR_12_21_Hos,0,33597.0,2,214.0
COR_12_21_Hos,0,6376.0,1,224.0
COR_12_21_Hos,0,2796.5,2,239.0
COR_12_21_Hos,0,3820.0,3,255.0
COR_12_21_Hos,0,5907.5,5,264.0
COR_12_21_Hos,0,19464.0,7,268.0
COR_12_21_Hos,1,67635.0,7,272.0
COR_12_21_Hos,0,59326.0,5,278.0
COR_12_21_Hos,0,3179.0,1,318.0
COR_12_21_Hos,0,18472.5,4,352.0
COR_12_21_Hos,0,1803.0,1,365.0
COR_12_21_Hos,0,3100.5,3,370.0
COR_12_21_Hos,0,12328.0,4,394.0
COR_12_21_Hos,0,8621.0,3,422.0
COR_12_22_Hos,0,48101.0,6,43.0
COR_12_22_Hos,0,45400.0,7,47.0
COR_12_22_Hos,0,44347.5,7,49.0
COR_12_22_Hos,0,33621.0,7,51.0
COR_12_22_Hos,0,21227.0,8,53.0
COR_12_22_Hos,0,17069.5,9,57.0
COR_12_22_Hos,0,9496.5,8,62.0
COR_12_22_Hos,0,15069.5,7,65.0
COR_12_22_Hos,0,32678.0,6,69.0
COR_12_22_Hos,0,31854.5,7,73.0
COR_12_22_Hos,0,30389.5,5,83.0
COR_12_22_Hos,0,41373.0,7,88.0
COR_12_22_Hos,0,40652.5,8,92.0
COR_12_22_Hos,0,8339.0,3,105.0
COR_12_22_Hos,0,14349.5,7,119.0
COR_12_22_Hos,0,17420.0,8,121.0
COR_12_22_Hos,0,18130.0,8,123.0
COR_12_22_Hos,0,16897.5,7,127.0
COR_12_22_Hos,0,15051.5,4,133.0
COR_12_22_Hos,0,2368.5,2,155.0
COR_12_22_Hos,0,3955.0,2,164.0
COR_12_22_Hos,0,4807.0,2,178.0
COR_12_22_Hos,0,5590.5,3,192.0
COR_12_22_Hos,0,38467.0,6,214.0
COR_12_22_Hos,0,4683.0,3,224.0
COR_12_22_Hos,0,3738.0,3,239.0
COR_12_22_Hos,0,5346.5,3,261.0
COR_12_22_Hos,0,17409.5,6,264.0
COR_12_22_Hos,1,74623.0,6,268.0
COR_12_22_Hos,0,63471.5,6,272.0
COR_12_22_Hos,0,15026.5,6,278.0
COR_12_22_Hos,0,2571.0,3,318.0
COR_12_22_Hos,0,2282.0,2,326.0
COR_12_22_Hos,0,35877.0,5,351.0
COR_12_22_Hos,0,2659.0,3,372.0
COR_12_22_Hos,0,1661.0,1,415.0
COR_12_22_Hos,0,3989.5,2,423.0
COR_12_22_Hos,0,4047.5,2,434.0
COR_12_23_Hos,0,66507.5,8,44.0
COR_12_23_Hos,0,63971.0,6,47.0
COR_12_23_Hos,0,61985.5,7,49.0
COR_12_23_Hos,0,44161.5,7,51.0
COR_12_23_Hos,0,10918.0,8,55.0
COR_12_23_Hos,0,10745.0,8,57.0
COR_12_23_Hos,0,14005.0,6,65.0
COR_12_23_Hos,0,32850.0,5,69.0
COR_12_23_Hos,0,33362.5,5,73.0
COR_12_23_Hos,0,32668.0,5,84.0
COR_12_23_Hos,0,39785.0,8,88.0
COR_12_23_Hos,0,43956.0,8,90.0
COR_12_23_Hos,0,33047.0,8,93.0
COR_12_23_Hos,0,7217.5,2,105.0
COR_12_23_Hos,0,18354.0,8,119.0
COR_12_23_Hos,0,21385.0,9,121.0
COR_12_23_Hos,0,22423.0,9,123.0
COR_12_23_Hos,0,56343.5,8,127.0
